timestamp,crack_width_mm,seismic_energy_j,angle_x_deg,settlement_mm,label
2026-01-08 15:11:00,1.281,7.16,0.231,0.47,0
2026-01-08 15:12:00,0.67,10.22,0.1577,1.135,0
2026-01-08 15:13:00,1.244,21.63,0.1061,1.949,0
2026-01-08 15:14:00,1.015,14.69,0.1031,0.863,0
2026-01-08 15:15:00,1.29,24.13,0.1868,0.983,0
2026-01-08 15:16:00,2.26,21.46,0.1161,1.241,0
2026-01-08 15:17:00,2.216,7.07,0.1264,1.422,0
2026-01-08 15:18:00,1.37,14.14,0.161,1.442,0
2026-01-08 15:19:00,1.156,24.79,0.0849,1.213,0
2026-01-08 15:20:00,1.789,8.17,0.0577,0.93,0
2026-01-08 15:21:00,2.059,19.59,0.1311,1.272,0
2026-01-08 15:22:00,1.364,9.2,0.0781,1.156,0
2026-01-08 15:23:00,2.51,7.38,0.1785,0.976,0
2026-01-08 15:24:00,1.23,12.62,0.01,1.365,0
2026-01-08 15:25:00,1.321,6.13,0.0777,1.171,0
2026-01-08 15:26:00,1.421,24.94,0.1181,0.72,0
2026-01-08 15:27:00,1.331,1.0,0.0715,0.574,0
2026-01-08 15:28:00,0.925,19.16,0.1766,0.364,0
2026-01-08 15:29:00,1.886,19.12,0.117,0.623,0
2026-01-08 15:30:00,1.357,11.34,0.0728,1.012,0
2026-01-08 15:31:00,2.577,1.0,0.1188,1.41,0
2026-01-08 15:32:00,1.886,18.64,0.0354,0.953,0
2026-01-08 15:33:00,1.662,11.42,0.1326,1.118,0
2026-01-08 15:34:00,2.467,10.01,0.1728,1.241,0
2026-01-08 15:35:00,1.859,24.53,0.0992,0.514,0
2026-01-08 15:36:00,1.842,26.74,0.1063,0.827,0
2026-01-08 15:37:00,1.166,10.93,0.0501,0.535,0
2026-01-08 15:38:00,1.381,8.8,0.0686,0.865,0
2026-01-08 15:39:00,1.998,1.0,0.1591,1.106,0
2026-01-08 15:40:00,1.905,2.21,0.1006,1.031,0
2026-01-08 15:41:00,1.199,8.72,0.218,0.671,0
2026-01-08 15:42:00,2.668,23.6,0.1352,1.218,0
2026-01-08 15:43:00,1.398,18.62,0.0493,1.105,0
2026-01-08 15:44:00,2.086,23.46,0.2215,1.171,0
2026-01-08 15:45:00,1.631,20.55,0.0346,1.062,0
2026-01-08 15:46:00,1.728,15.01,0.0868,0.699,0
2026-01-08 15:47:00,1.33,15.76,0.1147,0.515,0
2026-01-08 15:48:00,1.601,19.3,0.1217,1.155,0
2026-01-08 15:49:00,0.726,13.21,0.075,1.17,0
2026-01-08 15:50:00,2.052,17.54,0.1065,1.031,0
2026-01-08 15:51:00,1.876,17.89,0.1727,1.842,0
2026-01-08 15:52:00,2.432,16.95,0.1734,0.817,0
2026-01-08 15:53:00,1.538,10.46,0.1972,1.137,0
2026-01-08 15:54:00,1.003,25.71,0.0626,1.045,0
2026-01-08 15:55:00,2.248,25.6,0.1207,0.987,0
2026-01-08 15:56:00,1.368,4.89,0.1287,0.574,0
2026-01-08 15:57:00,0.1,1.0,0.0147,0.892,0
2026-01-08 15:58:00,1.751,11.47,0.0905,1.385,0
2026-01-08 15:59:00,1.968,8.6,0.1336,1.236,0
2026-01-08 16:00:00,2.11,1.83,0.0983,1.341,0
2026-01-08 16:01:00,1.049,11.99,0.0715,0.757,0
2026-01-08 16:02:00,1.755,26.42,0.1245,1.37,0
2026-01-08 16:03:00,1.79,18.66,0.1663,0.562,0
2026-01-08 16:04:00,1.809,21.55,0.1154,0.922,0
2026-01-08 16:05:00,1.2,25.58,0.01,0.593,0
2026-01-08 16:06:00,1.678,21.17,0.1654,1.71,0
2026-01-08 16:07:00,2.059,13.68,0.0412,1.065,0
2026-01-08 16:08:00,0.56,24.35,0.0461,1.379,0
2026-01-08 16:09:00,1.493,8.61,0.1177,1.161,0
2026-01-08 16:10:00,2.001,2.85,0.1184,1.213,0
2026-01-08 16:11:00,2.307,26.19,0.0721,0.582,0
2026-01-08 16:12:00,2.275,27.3,0.1415,0.975,0
2026-01-08 16:13:00,1.972,11.73,0.1036,0.567,0
2026-01-08 16:14:00,2.434,10.73,0.0272,0.813,0
2026-01-08 16:15:00,1.988,19.47,0.0539,1.01,0
2026-01-08 16:16:00,0.337,6.23,0.0889,0.625,0
2026-01-08 16:17:00,1.275,13.08,0.1057,0.48,0
2026-01-08 16:18:00,2.213,16.88,0.0765,0.51,0
2026-01-08 16:19:00,1.245,9.47,0.0111,1.246,0
2026-01-08 16:20:00,2.15,23.79,0.0682,0.866,0
2026-01-08 16:21:00,1.887,17.06,0.1363,0.477,0
2026-01-08 16:22:00,2.442,13.91,0.1065,0.968,0
2026-01-08 16:23:00,1.284,22.86,0.1494,1.276,0
2026-01-08 16:24:00,0.582,16.21,0.1423,0.941,0
2026-01-08 16:25:00,1.394,9.28,0.0165,0.417,0
2026-01-08 16:26:00,0.788,25.12,0.0699,0.913,0
2026-01-08 16:27:00,1.269,14.79,0.1375,0.661,0
2026-01-08 16:28:00,0.103,1.0,0.1279,1.081,0
2026-01-08 16:29:00,1.509,17.24,0.1277,0.832,0
2026-01-08 16:30:00,1.717,1.0,0.1528,1.066,0
2026-01-08 16:31:00,1.746,31.71,0.1666,0.289,0
2026-01-08 16:32:00,1.995,17.9,0.0158,1.007,0
2026-01-08 16:33:00,1.661,17.9,0.0819,0.871,0
2026-01-08 16:34:00,1.177,21.02,0.1353,0.622,0
2026-01-08 16:35:00,2.127,1.0,0.142,1.001,0
2026-01-08 16:36:00,1.856,18.18,0.1899,0.851,0
2026-01-08 16:37:00,1.467,6.88,0.1773,0.948,0
2026-01-08 16:38:00,1.446,11.74,0.1601,0.58,0
2026-01-08 16:39:00,1.189,18.49,0.0791,1.034,0
2026-01-08 16:40:00,2.147,10.57,0.1454,0.234,0
2026-01-08 16:41:00,1.519,1.0,0.2021,0.894,0
2026-01-08 16:42:00,1.942,18.83,0.1781,0.956,0
2026-01-08 16:43:00,0.501,20.72,0.1219,1.641,0
2026-01-08 16:44:00,1.574,6.16,0.1755,0.86,0
2026-01-08 16:45:00,1.643,8.7,0.1143,1.603,0
2026-01-08 16:46:00,0.916,13.42,0.1149,1.42,0
2026-01-08 16:47:00,1.129,30.37,0.0921,0.916,0
2026-01-08 16:48:00,1.876,28.85,0.034,0.971,0
2026-01-08 16:49:00,1.803,23.71,0.1511,0.533,0
2026-01-08 16:50:00,1.65,31.61,0.0984,0.73,0
2026-01-08 16:51:00,2.151,23.62,0.1107,1.058,0
2026-01-08 16:52:00,1.787,17.18,0.129,0.837,0
2026-01-08 16:53:00,2.203,6.15,0.0746,1.319,0
2026-01-08 16:54:00,1.047,1.16,0.1476,1.228,0
2026-01-08 16:55:00,1.62,11.08,0.0962,1.084,0
2026-01-08 16:56:00,1.549,16.53,0.0982,1.239,0
2026-01-08 16:57:00,0.894,33.42,0.01,1.136,0
2026-01-08 16:58:00,2.388,13.19,0.1113,0.995,0
2026-01-08 16:59:00,1.272,16.22,0.057,0.691,0
2026-01-08 17:00:00,1.696,17.76,0.0858,1.725,0
2026-01-08 17:01:00,1.256,16.65,0.0651,1.249,0
2026-01-08 17:02:00,2.07,29.22,0.0683,1.132,0
2026-01-08 17:03:00,1.372,25.62,0.0924,0.678,0
2026-01-08 17:04:00,1.369,15.04,0.1281,1.956,0
2026-01-08 17:05:00,1.511,10.01,0.1785,0.708,0
2026-01-08 17:06:00,1.542,10.5,0.1115,1.012,0
2026-01-08 17:07:00,1.226,15.26,0.0807,1.027,0
2026-01-08 17:08:00,1.114,9.31,0.0876,0.455,0
2026-01-08 17:09:00,1.23,22.24,0.1511,1.175,0
2026-01-08 17:10:00,1.422,9.59,0.1249,1.133,0
2026-01-08 17:11:00,1.636,27.44,0.0407,0.569,0
2026-01-08 17:12:00,1.297,20.52,0.0684,1.291,0
2026-01-08 17:13:00,0.931,4.55,0.1042,0.61,0
2026-01-08 17:14:00,0.896,26.78,0.0921,0.87,0
2026-01-08 17:15:00,1.043,4.42,0.0732,0.686,0
2026-01-08 17:16:00,1.666,27.85,0.0913,1.241,0
2026-01-08 17:17:00,1.938,20.95,0.1149,1.199,0
2026-01-08 17:18:00,0.948,32.94,0.1201,0.547,0
2026-01-08 17:19:00,1.713,1.0,0.1029,0.761,0
2026-01-08 17:20:00,1.685,16.14,0.1469,0.767,0
2026-01-08 17:21:00,2.418,14.79,0.1234,1.258,0
2026-01-08 17:22:00,2.662,10.05,0.0499,0.714,0
2026-01-08 17:23:00,2.031,22.92,0.0839,0.95,0
2026-01-08 17:24:00,1.852,12.43,0.0939,0.906,0
2026-01-08 17:25:00,1.766,26.53,0.093,0.869,0
2026-01-08 17:26:00,1.134,7.56,0.0613,1.688,0
2026-01-08 17:27:00,0.928,1.0,0.0734,0.729,0
2026-01-08 17:28:00,0.721,9.03,0.1459,0.909,0
2026-01-08 17:29:00,1.579,19.59,0.0514,1.145,0
2026-01-08 17:30:00,1.124,23.01,0.0861,0.83,0
2026-01-08 17:31:00,1.897,7.35,0.1634,0.765,0
2026-01-08 17:32:00,0.938,19.17,0.0972,1.136,0
2026-01-08 17:33:00,1.627,17.81,0.2203,1.313,0
2026-01-08 17:34:00,1.118,16.66,0.1816,1.521,0
2026-01-08 17:35:00,0.811,28.98,0.01,0.921,0
2026-01-08 17:36:00,1.093,12.71,0.0463,0.692,0
2026-01-08 17:37:00,1.176,7.5,0.1039,0.689,0
2026-01-08 17:38:00,1.489,15.61,0.0849,1.561,0
2026-01-08 17:39:00,1.198,13.7,0.1359,1.13,0
2026-01-08 17:40:00,1.037,22.23,0.133,0.672,0
2026-01-08 17:41:00,1.099,15.06,0.0251,0.728,0
2026-01-08 17:42:00,0.1,17.03,0.1588,0.556,0
2026-01-08 17:43:00,1.31,12.71,0.1968,0.968,0
2026-01-08 17:44:00,1.517,1.0,0.0321,1.193,0
2026-01-08 17:45:00,1.289,16.46,0.0813,1.618,0
2026-01-08 17:46:00,1.599,24.45,0.084,1.434,0
2026-01-08 17:47:00,1.983,19.67,0.1627,1.015,0
2026-01-08 17:48:00,2.03,2.88,0.1758,0.723,0
2026-01-08 17:49:00,1.989,12.29,0.0784,1.184,0
2026-01-08 17:50:00,1.192,13.01,0.0771,0.292,0
2026-01-08 17:51:00,1.036,19.43,0.1508,0.685,0
2026-01-08 17:52:00,1.219,16.15,0.0896,1.254,0
2026-01-08 17:53:00,1.802,1.0,0.1114,1.35,0
2026-01-08 17:54:00,1.656,6.77,0.148,1.523,0
2026-01-08 17:55:00,1.119,12.09,0.1366,0.955,0
2026-01-08 17:56:00,2.039,9.8,0.1146,1.519,0
2026-01-08 17:57:00,0.946,13.38,0.0345,0.846,0
2026-01-08 17:58:00,1.239,11.2,0.1301,0.815,0
2026-01-08 17:59:00,1.605,13.09,0.1497,1.123,0
2026-01-08 18:00:00,1.917,21.31,0.1377,1.457,0
2026-01-08 18:01:00,2.079,24.31,0.0314,1.376,0
2026-01-08 18:02:00,1.652,13.72,0.141,1.413,0
2026-01-08 18:03:00,0.881,19.68,0.0647,1.211,0
2026-01-08 18:04:00,2.029,18.35,0.01,1.384,0
2026-01-08 18:05:00,0.979,25.96,0.0923,1.011,0
2026-01-08 18:06:00,1.26,20.37,0.0427,1.126,0
2026-01-08 18:07:00,1.007,31.53,0.0999,2.115,0
2026-01-08 18:08:00,1.455,20.58,0.0376,1.351,0
2026-01-08 18:09:00,0.99,2.06,0.0894,1.008,0
2026-01-08 18:10:00,1.736,25.75,0.0188,1.321,0
2026-01-08 18:11:00,1.708,22.36,0.0662,0.578,0
2026-01-08 18:12:00,1.877,22.19,0.1168,0.871,0
2026-01-08 18:13:00,1.643,4.51,0.1885,0.919,0
2026-01-08 18:14:00,1.612,23.75,0.086,0.713,0
2026-01-08 18:15:00,1.01,22.9,0.0993,1.708,0
2026-01-08 18:16:00,1.161,3.81,0.1399,1.19,0
2026-01-08 18:17:00,1.449,20.67,0.1203,1.234,0
2026-01-08 18:18:00,1.491,17.34,0.1228,0.958,0
2026-01-08 18:19:00,1.333,15.07,0.1349,0.539,0
2026-01-08 18:20:00,1.778,14.33,0.081,0.975,0
2026-01-08 18:21:00,2.658,1.0,0.0606,0.831,0
2026-01-08 18:22:00,1.702,14.45,0.114,0.594,0
2026-01-08 18:23:00,1.165,21.21,0.01,1.304,0
2026-01-08 18:24:00,1.891,8.41,0.01,0.894,0
2026-01-08 18:25:00,1.188,14.55,0.1748,0.288,0
2026-01-08 18:26:00,1.677,10.93,0.1568,1.0,0
2026-01-08 18:27:00,1.737,11.57,0.066,1.008,0
2026-01-08 18:28:00,1.616,1.0,0.0385,1.302,0
2026-01-08 18:29:00,1.203,20.28,0.1271,1.048,0
2026-01-08 18:30:00,1.537,15.15,0.1352,0.755,0
2026-01-08 18:31:00,1.249,8.46,0.0554,1.199,0
2026-01-08 18:32:00,1.246,24.58,0.0937,0.74,0
2026-01-08 18:33:00,0.675,21.85,0.01,1.282,0
2026-01-08 18:34:00,1.438,14.47,0.078,1.462,0
2026-01-08 18:35:00,2.583,25.0,0.0882,0.1,0
2026-01-08 18:36:00,0.249,27.67,0.1081,0.7,0
2026-01-08 18:37:00,0.388,7.48,0.2108,1.186,0
2026-01-08 18:38:00,1.529,6.08,0.041,1.037,0
2026-01-08 18:39:00,1.875,1.0,0.1751,1.519,0
2026-01-08 18:40:00,0.828,9.33,0.0709,1.5,0
2026-01-08 18:41:00,1.608,11.9,0.0658,1.37,0
2026-01-08 18:42:00,1.419,1.95,0.1522,0.325,0
2026-01-08 18:43:00,1.199,8.29,0.0651,0.935,0
2026-01-08 18:44:00,1.691,20.92,0.0555,1.256,0
2026-01-08 18:45:00,0.996,17.11,0.1304,0.989,0
2026-01-08 18:46:00,2.009,8.92,0.1236,0.95,0
2026-01-08 18:47:00,0.544,24.91,0.0735,1.495,0
2026-01-08 18:48:00,1.459,4.22,0.1898,1.143,0
2026-01-08 18:49:00,1.554,19.0,0.0749,0.899,0
2026-01-08 18:50:00,1.417,13.14,0.0203,0.526,0
2026-01-08 18:51:00,1.244,15.76,0.0413,1.688,0
2026-01-08 18:52:00,1.814,17.41,0.0398,1.121,0
2026-01-08 18:53:00,1.296,24.58,0.0812,0.813,0
2026-01-08 18:54:00,0.741,20.67,0.1715,1.373,0
2026-01-08 18:55:00,1.158,23.75,0.01,0.359,0
2026-01-08 18:56:00,1.548,6.86,0.185,1.701,0
2026-01-08 18:57:00,1.226,12.69,0.0644,1.244,0
2026-01-08 18:58:00,1.338,7.43,0.0705,1.878,0
2026-01-08 18:59:00,1.887,4.54,0.0596,1.253,0
2026-01-08 19:00:00,1.202,22.23,0.0731,1.095,0
2026-01-08 19:01:00,1.452,1.0,0.0867,0.758,0
2026-01-08 19:02:00,1.402,10.33,0.0924,0.825,0
2026-01-08 19:03:00,2.037,10.61,0.1134,0.504,0
2026-01-08 19:04:00,1.524,13.3,0.01,1.791,0
2026-01-08 19:05:00,1.901,5.85,0.0919,1.053,0
2026-01-08 19:06:00,1.14,9.1,0.1235,1.348,0
2026-01-08 19:07:00,2.377,29.92,0.0958,1.412,0
2026-01-08 19:08:00,1.915,12.91,0.0855,0.91,0
2026-01-08 19:09:00,2.329,7.93,0.0737,0.679,0
2026-01-08 19:10:00,1.6,16.88,0.1522,0.713,0
2026-01-08 19:11:00,1.197,15.61,0.1231,0.381,0
2026-01-08 19:12:00,1.386,30.4,0.0885,0.552,0
2026-01-08 19:13:00,1.605,12.81,0.1254,1.214,0
2026-01-08 19:14:00,1.598,18.9,0.1458,1.409,0
2026-01-08 19:15:00,1.295,5.4,0.031,1.002,0
2026-01-08 19:16:00,1.493,9.25,0.1247,1.369,0
2026-01-08 19:17:00,1.627,10.03,0.0574,1.379,0
2026-01-08 19:18:00,1.093,3.14,0.1641,0.874,0
2026-01-08 19:19:00,1.316,15.38,0.0518,1.435,0
2026-01-08 19:20:00,2.169,17.01,0.0983,0.935,0
2026-01-08 19:21:00,2.1,16.02,0.1133,0.828,0
2026-01-08 19:22:00,1.103,2.11,0.01,1.034,0
2026-01-08 19:23:00,2.447,7.28,0.01,0.436,0
2026-01-08 19:24:00,1.102,11.84,0.0786,0.985,0
2026-01-08 19:25:00,1.704,5.66,0.1835,0.1,0
2026-01-08 19:26:00,2.164,1.0,0.0904,1.27,0
2026-01-08 19:27:00,1.101,22.66,0.1237,0.482,0
2026-01-08 19:28:00,0.936,27.08,0.01,0.997,0
2026-01-08 19:29:00,1.745,24.15,0.1415,1.594,0
2026-01-08 19:30:00,1.464,17.34,0.1244,1.029,0
2026-01-08 19:31:00,1.327,10.25,0.1327,0.243,0
2026-01-08 19:32:00,0.822,32.34,0.102,1.052,0
2026-01-08 19:33:00,2.159,23.57,0.036,0.898,0
2026-01-08 19:34:00,1.626,8.43,0.0621,1.373,0
2026-01-08 19:35:00,1.844,27.08,0.0544,0.955,0
2026-01-08 19:36:00,2.083,16.32,0.1271,1.446,0
2026-01-08 19:37:00,0.631,25.56,0.0883,1.174,0
2026-01-08 19:38:00,1.0,23.03,0.1363,1.21,0
2026-01-08 19:39:00,0.28,1.0,0.0722,0.141,0
2026-01-08 19:40:00,1.301,18.75,0.113,1.562,0
2026-01-08 19:41:00,2.281,21.46,0.0675,2.105,0
2026-01-08 19:42:00,1.196,1.0,0.2397,0.76,0
2026-01-08 19:43:00,1.838,1.0,0.0839,1.458,0
2026-01-08 19:44:00,1.047,15.19,0.01,1.674,0
2026-01-08 19:45:00,2.107,19.8,0.01,1.36,0
2026-01-08 19:46:00,1.361,10.49,0.027,1.283,0
2026-01-08 19:47:00,1.756,17.26,0.0685,0.156,0
2026-01-08 19:48:00,1.25,15.29,0.2031,0.861,0
2026-01-08 19:49:00,1.487,35.26,0.1991,0.928,0
2026-01-08 19:50:00,1.009,1.0,0.21,1.673,0
2026-01-08 19:51:00,2.494,10.68,0.1247,0.365,0
2026-01-08 19:52:00,1.73,11.54,0.2251,1.982,0
2026-01-08 19:53:00,1.323,1.0,0.1041,1.826,0
2026-01-08 19:54:00,1.601,19.15,0.01,0.514,0
2026-01-08 19:55:00,1.961,10.02,0.2293,0.387,0
2026-01-08 19:56:00,2.104,6.79,0.069,1.554,0
2026-01-08 19:57:00,1.491,3.29,0.1191,0.87,0
2026-01-08 19:58:00,2.148,16.88,0.1077,0.895,0
2026-01-08 19:59:00,1.808,20.84,0.1995,1.51,0
2026-01-08 20:00:00,1.419,14.31,0.1666,0.435,0
2026-01-08 20:01:00,1.652,25.29,0.1313,1.509,0
2026-01-08 20:02:00,1.549,20.03,0.3177,0.41,0
2026-01-08 20:03:00,2.818,34.51,0.1524,0.383,0
2026-01-08 20:04:00,1.954,5.6,0.1415,1.492,0
2026-01-08 20:05:00,2.283,2.45,0.2497,1.383,0
2026-01-08 20:06:00,2.529,22.8,0.2896,0.1,0
2026-01-08 20:07:00,1.991,14.16,0.2658,1.487,0
2026-01-08 20:08:00,2.434,3.63,0.121,2.013,0
2026-01-08 20:09:00,1.993,7.26,0.2216,1.108,0
2026-01-08 20:10:00,1.948,24.76,0.1975,1.699,0
2026-01-08 20:11:00,1.855,26.91,0.1738,0.951,0
2026-01-08 20:12:00,1.802,25.3,0.104,1.609,0
2026-01-08 20:13:00,2.31,18.74,0.2238,0.1,0
2026-01-08 20:14:00,1.533,15.61,0.3149,0.767,0
2026-01-08 20:15:00,1.501,16.24,0.3736,2.505,0
2026-01-08 20:16:00,2.544,20.79,0.3305,1.838,0
2026-01-08 20:17:00,2.7,20.11,0.1748,0.939,0
2026-01-08 20:18:00,2.98,8.77,0.131,1.089,0
2026-01-08 20:19:00,1.95,28.92,0.0797,0.548,0
2026-01-08 20:20:00,1.308,19.41,0.3392,1.121,0
2026-01-08 20:21:00,1.244,1.0,0.3209,0.259,0
2026-01-08 20:22:00,2.872,6.82,0.188,1.396,0
2026-01-08 20:23:00,2.66,15.39,0.1726,0.856,0
2026-01-08 20:24:00,2.475,21.84,0.3802,1.491,0
2026-01-08 20:25:00,2.581,20.03,0.3557,0.865,0
2026-01-08 20:26:00,2.624,13.2,0.3927,0.84,0
2026-01-08 20:27:00,3.249,32.72,0.3247,1.622,0
2026-01-08 20:28:00,1.774,28.11,0.3384,0.955,0
2026-01-08 20:29:00,1.9,20.48,0.073,0.997,0
2026-01-08 20:30:00,2.601,5.42,0.2469,1.95,0
2026-01-08 20:31:00,2.762,18.24,0.4919,1.947,0
2026-01-08 20:32:00,1.792,17.76,0.2382,1.638,0
2026-01-08 20:33:00,2.83,4.96,0.3223,1.235,0
2026-01-08 20:34:00,2.214,27.24,0.4617,2.475,0
2026-01-08 20:35:00,2.714,24.16,0.399,1.935,0
2026-01-08 20:36:00,1.829,12.85,0.2205,0.93,0
2026-01-08 20:37:00,1.529,25.28,0.2053,1.635,0
2026-01-08 20:38:00,2.802,32.84,0.4894,0.789,0
2026-01-08 20:39:00,3.536,28.45,0.4083,1.512,0
2026-01-08 20:40:00,2.576,17.76,0.3754,1.211,0
2026-01-08 20:41:00,3.489,47.86,0.396,1.041,0
2026-01-08 20:42:00,1.908,28.54,0.3147,1.558,0
2026-01-08 20:43:00,2.175,18.21,0.2685,0.909,0
2026-01-08 20:44:00,2.884,41.06,0.4075,1.226,0
2026-01-08 20:45:00,2.928,7.09,0.3094,1.599,0
2026-01-08 20:46:00,2.427,13.7,0.3165,1.426,0
2026-01-08 20:47:00,2.995,20.74,0.345,1.302,0
2026-01-08 20:48:00,2.454,35.72,0.4662,1.253,0
2026-01-08 20:49:00,2.803,19.68,0.3238,1.286,0
2026-01-08 20:50:00,2.94,25.35,0.3212,2.233,0
2026-01-08 20:51:00,3.713,17.74,0.3117,1.97,0
2026-01-08 20:52:00,2.37,34.28,0.3975,0.63,0
2026-01-08 20:53:00,3.13,32.37,0.5203,0.973,0
2026-01-08 20:54:00,3.277,13.42,0.4111,0.886,0
2026-01-08 20:55:00,4.019,27.82,0.4323,1.291,0
2026-01-08 20:56:00,3.657,31.16,0.4576,2.146,0
2026-01-08 20:57:00,3.262,27.1,0.4121,1.141,0
2026-01-08 20:58:00,1.971,28.64,0.3607,1.793,0
2026-01-08 20:59:00,3.207,22.8,0.4151,2.135,0
2026-01-08 21:00:00,3.544,38.37,0.4082,0.515,0
2026-01-08 21:01:00,2.467,22.8,0.4628,1.346,0
2026-01-08 21:02:00,2.602,40.24,0.4332,0.835,0
2026-01-08 21:03:00,3.967,31.17,0.5077,1.338,0
2026-01-08 21:04:00,3.706,26.61,0.4807,1.915,0
2026-01-08 21:05:00,2.343,31.36,0.4365,0.832,0
2026-01-08 21:06:00,3.142,33.2,0.6513,1.715,0
2026-01-08 21:07:00,3.147,29.29,0.5607,0.851,0
2026-01-08 21:08:00,3.97,29.36,0.4988,1.119,0
2026-01-08 21:09:00,4.033,23.54,0.4726,2.375,0
2026-01-08 21:10:00,3.377,48.35,0.6251,2.145,0
2026-01-08 21:11:00,2.748,26.28,0.454,1.182,0
2026-01-08 21:12:00,3.062,22.63,0.6883,1.84,0
2026-01-08 21:13:00,2.394,39.55,0.4117,1.746,0
2026-01-08 21:14:00,2.545,16.78,0.839,2.023,0
2026-01-08 21:15:00,4.698,36.35,0.5273,2.349,0
2026-01-08 21:16:00,3.221,25.39,0.447,3.198,0
2026-01-08 21:17:00,3.251,41.38,0.5172,1.787,0
2026-01-08 21:18:00,3.357,35.49,0.5603,2.98,0
2026-01-08 21:19:00,3.507,28.99,0.5425,1.568,0
2026-01-08 21:20:00,3.686,36.58,0.6419,1.97,0
2026-01-08 21:21:00,3.035,43.15,0.6422,1.813,0
2026-01-08 21:22:00,4.287,34.75,0.9388,1.865,0
2026-01-08 21:23:00,3.227,36.01,0.6375,2.227,0
2026-01-08 21:24:00,2.727,49.45,0.5038,2.519,0
2026-01-08 21:25:00,2.919,44.81,0.6267,2.342,0
2026-01-08 21:26:00,3.628,36.4,0.6654,2.577,0
2026-01-08 21:27:00,4.123,42.44,0.6083,2.564,0
2026-01-08 21:28:00,4.089,38.92,0.7312,2.41,0
2026-01-08 21:29:00,4.356,52.97,0.7516,2.217,0
2026-01-08 21:30:00,3.114,26.06,0.619,1.996,0
2026-01-08 21:31:00,4.429,49.1,0.6551,2.099,0
2026-01-08 21:32:00,4.048,48.94,0.5076,3.042,0
2026-01-08 21:33:00,3.667,37.3,0.6191,2.135,0
2026-01-08 21:34:00,3.481,36.09,0.6874,2.716,0
2026-01-08 21:35:00,3.421,57.22,0.7361,3.216,0
2026-01-08 21:36:00,4.178,44.09,0.7165,2.749,0
2026-01-08 21:37:00,3.974,61.1,0.6538,2.643,0
2026-01-08 21:38:00,3.06,37.11,0.8568,3.42,0
2026-01-08 21:39:00,3.847,46.94,0.8549,2.664,0
2026-01-08 21:40:00,3.814,42.67,0.8728,2.423,0
2026-01-08 21:41:00,4.647,44.66,0.9255,3.476,0
2026-01-08 21:42:00,4.259,52.88,0.6802,2.495,0
2026-01-08 21:43:00,3.903,42.5,0.8298,2.754,0
2026-01-08 21:44:00,3.749,48.82,0.8864,2.501,0
2026-01-08 21:45:00,4.309,43.56,1.0305,1.731,0
2026-01-08 21:46:00,3.887,57.78,0.9614,2.024,0
2026-01-08 21:47:00,3.508,71.51,0.7944,2.323,0
2026-01-08 21:48:00,4.442,65.83,0.6695,2.915,0
2026-01-08 21:49:00,4.258,43.81,0.7159,3.01,0
2026-01-08 21:50:00,4.235,49.29,0.9126,3.141,0
2026-01-08 21:51:00,4.394,54.12,0.8601,2.666,0
2026-01-08 21:52:00,4.664,34.82,0.7926,2.667,1
2026-01-08 21:53:00,3.766,55.3,0.6722,4.652,1
2026-01-08 21:54:00,4.04,61.21,0.9681,2.777,1
2026-01-08 21:55:00,5.223,56.9,0.7728,3.381,1
2026-01-08 21:56:00,5.074,56.7,1.0384,3.745,1
2026-01-08 21:57:00,5.567,51.73,0.8055,3.466,1
2026-01-08 21:58:00,4.978,55.45,0.8697,3.15,1
2026-01-08 21:59:00,4.966,54.79,0.8562,2.748,1
2026-01-08 22:00:00,4.604,49.79,0.9951,2.777,1
2026-01-08 22:01:00,3.931,70.09,0.8733,3.185,1
2026-01-08 22:02:00,5.053,77.25,0.9281,3.372,1
2026-01-08 22:03:00,4.706,55.98,0.9232,3.464,1
2026-01-08 22:04:00,3.932,52.63,0.8792,3.166,1
2026-01-08 22:05:00,5.104,55.86,0.9775,3.33,1
2026-01-08 22:06:00,5.408,54.32,1.0114,4.307,1
2026-01-08 22:07:00,4.48,60.03,1.0644,3.145,1
2026-01-08 22:08:00,4.73,68.08,1.064,3.361,1
2026-01-08 22:09:00,5.135,78.12,1.0837,3.096,1
2026-01-08 22:10:00,4.541,50.88,0.8439,5.224,1
2026-01-08 22:11:00,4.947,76.92,1.0278,2.864,1
2026-01-08 22:12:00,5.171,68.11,0.9498,3.711,1
2026-01-08 22:13:00,5.493,47.56,1.0494,4.844,1
2026-01-08 22:14:00,5.122,56.95,1.0715,4.673,1
2026-01-08 22:15:00,5.427,75.31,1.0876,4.201,1
2026-01-08 22:16:00,5.096,62.37,0.9157,4.323,1
2026-01-08 22:17:00,5.308,67.78,1.3247,3.587,1
2026-01-08 22:18:00,5.451,71.08,1.3249,3.413,1
2026-01-08 22:19:00,4.074,84.92,1.0417,3.899,1
2026-01-08 22:20:00,5.009,61.06,1.0021,4.017,1
2026-01-08 22:21:00,5.95,80.97,1.407,4.587,1
2026-01-08 22:22:00,4.408,88.01,1.2429,4.332,1
2026-01-08 22:23:00,5.655,66.24,1.2165,5.265,1
2026-01-08 22:24:00,6.189,84.57,1.0287,4.614,1
2026-01-08 22:25:00,6.103,72.25,1.3218,3.724,1
2026-01-08 22:26:00,5.989,71.33,1.0833,3.87,1
2026-01-08 22:27:00,6.476,75.7,1.1612,4.452,1
2026-01-08 22:28:00,6.26,82.06,1.3271,4.341,1
